[ 0.23727616 -0.12213136  0.09539936 -0.07600032  0.06221888 -0.05102896
  0.04860304 -0.04625488  0.03964512 -0.03974208  0.03869968 -0.04092896
  0.04309632 -0.04216064  0.0472704  -0.05342864  0.0570064  -0.07036864
  0.08944512 -0.12189024]
[-0.12213136  0.23212431 -0.12123356  0.09010197 -0.06994748  0.06049391
 -0.05462184  0.04769098 -0.04300902  0.04362468 -0.04329803  0.04079391
 -0.04137422  0.03984519 -0.04337715  0.04892944 -0.05104565  0.06065069
 -0.07270902  0.09623054]
[ 0.09539936 -0.12123356  0.23588656 -0.12273172  0.09349648 -0.07388316
  0.06336384 -0.05450248  0.04899752 -0.04658368  0.03916828 -0.03958316
  0.04027272 -0.03844844  0.0443534  -0.04320144  0.0479594  -0.05046644
  0.05929752 -0.07344504]
[-0.07600032  0.09010197 -0.12273172  0.23514039 -0.12362676  0.09257717
 -0.07406808  0.06176126 -0.05453874  0.04988316 -0.04215961  0.04137717
 -0.03875114  0.03859453 -0.04156705  0.03934928 -0.04307655  0.04812303
 -0.05323874  0.05931498]
[ 0.06221888 -0.06994748  0.09349648 -0.12362676  0.23550384 -0.12178428
  0.09176672 -0.07630184  0.06259816 -0.05468144  0.04817324 -0.04208428
  0.04197976 -0.03995852  0.0408622  -0.04240752  0.0403602  -0.04085252
  0.04429816 -0.05234632]
[-0.05102896  0.06049391 -0.07388316  0.09257717 -0.12178428  0.23419951
 -0.12243624  0.09428778 -0.07441222  0.06361348 -0.05422283  0.04659951
 -0.04470942  0.04529559 -0.04242115  0.04115984 -0.04134965  0.04128109
 -0.04491222  0.04673694]
[ 0.04860304 -0.05462184  0.06336384 -0.07406808  0.09176672 -0.12243624
  0.23482176 -0.12185072  0.09204928 -0.07342752  0.06153192 -0.05283624
  0.04984208 -0.04282616  0.0430276  -0.04336816  0.0418116  -0.03877816
  0.04154928 -0.04599856]
[-0.04625488  0.04769098 -0.05450248  0.06176126 -0.07630184  0.09428778
 -0.12185072  0.23447484 -0.12112516  0.09389944 -0.07573874  0.06268778
 -0.05672676  0.05069002 -0.0499397   0.04485152 -0.0431627   0.03765902
 -0.03962516  0.04312532]
[ 0.03964512 -0.04300902  0.04899752 -0.05453874  0.06259816 -0.07441222
  0.09204928 -0.12112516  0.23447484 -0.12080056  0.09296126 -0.07261222
  0.06427324 -0.05360998  0.0468603  -0.04274848  0.0416373  -0.03754098
  0.03747484 -0.03977468]
[-0.03974208  0.04362468 -0.04658368  0.04988316 -0.05468144  0.06361348
 -0.07342752  0.09389944 -0.12080056  0.23472304 -0.12091684  0.09071348
 -0.07370616  0.06362132 -0.0537202   0.04768032 -0.0429382   0.03817532
 -0.03670056  0.04045112]
[ 0.03869968 -0.04329803  0.03916828 -0.04215961  0.04817324 -0.05422283
  0.06153192 -0.07573874  0.09296126 -0.12091684  0.23514039 -0.11882283
  0.09204886 -0.07230547  0.06243295 -0.05115072  0.04612345 -0.04047697
  0.03776126 -0.03798502]
[-0.04092896  0.04079391 -0.03958316  0.04137717 -0.04208428  0.04659951
 -0.05283624  0.06268778 -0.07261222  0.09071348 -0.11882283  0.23419951
 -0.12260942  0.09129559 -0.07102115  0.06015984 -0.05414965  0.04688109
 -0.04401222  0.03943694]
[ 0.04309632 -0.04137422  0.04027272 -0.03875114  0.04197976 -0.04470942
  0.04984208 -0.05672676  0.06427324 -0.07370616  0.09204886 -0.12260942
  0.23545564 -0.11928478  0.0937383  -0.07023328  0.0597353  -0.05207578
  0.04917324 -0.04457148]
[-0.04216064  0.03984519 -0.03844844  0.03859453 -0.03995852  0.04529559
 -0.04282616  0.05069002 -0.05360998  0.06362132 -0.07230547  0.09129559
 -0.11928478  0.23276031 -0.12039035  0.08683856 -0.06884685  0.05792981
 -0.05150998  0.04723246]
[ 0.0472704  -0.04337715  0.0443534  -0.04156705  0.0408622  -0.04242115
  0.0430276  -0.0499397   0.0468603  -0.0537202   0.06243295 -0.07102115
  0.0937383  -0.12039035  0.23571975 -0.1198416   0.09252225 -0.07249785
  0.0622603  -0.0548831 ]
[-0.05342864  0.04892944 -0.04320144  0.03934928 -0.04240752  0.04115984
 -0.04336816  0.04485152 -0.04274848  0.04768032 -0.05115072  0.06015984
 -0.07023328  0.08683856 -0.1198416   0.23341056 -0.1187856   0.09237056
 -0.07244848  0.06099696]
[ 0.0570064  -0.05104565  0.0479594  -0.04307655  0.0403602  -0.04134965
  0.0418116  -0.0431627   0.0416373  -0.0429382   0.04612345 -0.05414965
  0.0597353  -0.06884685  0.09252225 -0.1187856   0.23449975 -0.12177935
  0.0910373  -0.0685121 ]
[-0.07036864  0.06065069 -0.05046644  0.04812303 -0.04085252  0.04128109
 -0.03877816  0.03765902 -0.03754098  0.03817532 -0.04047697  0.04688109
 -0.05207578  0.05792981 -0.07249785  0.09237056 -0.12177935  0.23647431
 -0.12254098  0.08761946]
[ 0.08944512 -0.07270902  0.05929752 -0.05323874  0.04429816 -0.04491222
  0.04154928 -0.03962516  0.03747484 -0.03670056  0.03776126 -0.04401222
  0.04917324 -0.05150998  0.0622603  -0.07244848  0.0910373  -0.12254098
  0.23447484 -0.11897468]
[-0.12189024  0.09623054 -0.07344504  0.05931498 -0.05234632  0.04673694
 -0.04599856  0.04312532 -0.03977468  0.04045112 -0.03798502  0.03943694
 -0.04457148  0.04723246 -0.0548831   0.06099696 -0.0685121   0.08761946
 -0.11897468  0.23417436]
