[ 0.24049375 -0.149694    0.12879625 -0.1165745   0.10755975 -0.10286
  0.098834   -0.093867    0.09435225 -0.09611225  0.0938245  -0.0929695
  0.09692575 -0.09836125  0.0998755  -0.10523925  0.10860875 -0.117028
  0.130441   -0.147679  ]
[-0.149694    0.24385344 -0.1483724   0.12946912 -0.11618216  0.1092416
 -0.10045184  0.09843392 -0.09704696  0.09664856 -0.09478112  0.09451232
 -0.09577032  0.0971308  -0.09819888  0.10336808 -0.1018644   0.11116528
 -0.11514416  0.12498304]
[ 0.12879625 -0.1483724   0.24029775 -0.1503527   0.12845985 -0.112836
  0.1056364  -0.1010482   0.10165535 -0.09889135  0.0975227  -0.0955497
  0.09512345 -0.09613675  0.0974773  -0.09901555  0.09860525 -0.1029088
  0.1109486  -0.1156634 ]
[-0.1165745   0.12946912 -0.1503527   0.24388476 -0.14956218  0.1262568
 -0.11423232  0.10625016 -0.10302758  0.10186438 -0.09676076  0.09462836
 -0.09324986  0.0925459  -0.09287924  0.09708334 -0.0933437   0.09788144
 -0.10382568  0.10919992]
[ 0.10755975 -0.11618216  0.12845985 -0.14956218  0.24001999 -0.1490424
  0.12789976 -0.11506188  0.11151969 -0.10780209  0.10218018 -0.09896198
  0.09598023 -0.09404245  0.09593982 -0.09542237  0.09406035 -0.09542192
  0.09931924 -0.10338156]
[-0.10286    0.1092416 -0.112836   0.1262568 -0.1490424  0.244224
 -0.1472176  0.1271288 -0.1167144  0.1107384 -0.1036368  0.0997048
 -0.0948248  0.095012  -0.0940632  0.0928512 -0.088616   0.0941592
 -0.0950224  0.1030856]
[ 0.098834   -0.10045184  0.1056364  -0.11423232  0.12789976 -0.1472176
  0.24047424 -0.14582512  0.13039256 -0.11707016  0.10726432 -0.10372752
  0.09776552 -0.0949188   0.09381568 -0.09129688  0.0870484  -0.09258608
  0.09198176 -0.09523744]
[-0.093867    0.09843392 -0.1010482   0.10625016 -0.11506188  0.1271288
 -0.14582512  0.24340656 -0.14821828  0.12822708 -0.11436616  0.10948776
 -0.10135676  0.0994194  -0.09647384  0.09385444 -0.0906542   0.09113904
 -0.08970288  0.09244672]
[ 0.09435225 -0.09704696  0.10165535 -0.10302758  0.11151969 -0.1167144
  0.13039256 -0.14821828  0.24061039 -0.15206479  0.12898558 -0.11662138
  0.10418713 -0.10321595  0.09953442 -0.09579347  0.09097085 -0.09057952
  0.09369644 -0.09452836]
[-0.09611225  0.09664856 -0.09889135  0.10186438 -0.10780209  0.1107384
 -0.11707016  0.12822708 -0.15206479  0.24374319 -0.14780238  0.13080618
 -0.11409193  0.10742795 -0.10171762  0.10086467 -0.09308685  0.09425872
 -0.09485884  0.09677396]
[ 0.0938245  -0.09478112  0.0975227  -0.09676076  0.10218018 -0.1036368
  0.10726432 -0.11436616  0.12898558 -0.14780238  0.23963676 -0.14816436
  0.12563586 -0.1133359   0.10770324 -0.10101734  0.0946137  -0.09452544
  0.09479368 -0.09289192]
[-0.0929695   0.09451232 -0.0955497   0.09462836 -0.09896198  0.0997048
 -0.10372752  0.10948776 -0.11662138  0.13080618 -0.14816436  0.24356796
 -0.14745446  0.1275949  -0.11587564  0.10893074 -0.0996507   0.09891984
 -0.09691048  0.09393112]
[ 0.09692575 -0.09577032  0.09512345 -0.09324986  0.09598023 -0.0948248
  0.09776552 -0.10135676  0.10418713 -0.11409193  0.12563586 -0.14745446
  0.23953471 -0.14952365  0.12860414 -0.11720549  0.10491195 -0.10331584
  0.10019748 -0.09648412]
[-0.09836125  0.0971308  -0.09613675  0.0925459  -0.09404245  0.095012
 -0.0949188   0.0994194  -0.10321595  0.10742795 -0.1133359   0.1275949
 -0.14952365  0.24429975 -0.1477641   0.12933935 -0.10941425  0.1048496
 -0.1045262   0.0993778 ]
[ 0.0998755  -0.09819888  0.0974773  -0.09287924  0.09593982 -0.0940632
  0.09381568 -0.09647384  0.09953442 -0.10171762  0.10770324 -0.11587564
  0.12860414 -0.1477641   0.24035676 -0.14754266  0.1246863  -0.11373456
  0.10972632 -0.10258808]
[-0.10523925  0.10336808 -0.09901555  0.09708334 -0.09542237  0.0928512
 -0.09129688  0.09385444 -0.09579347  0.10086467 -0.10101734  0.10893074
 -0.11720549  0.12933935 -0.14754266  0.24417831 -0.14829705  0.12858496
 -0.11540012  0.10761028]
[ 0.10860875 -0.1018644   0.09860525 -0.0933437   0.09406035 -0.088616
  0.0870484  -0.0906542   0.09097085 -0.09308685  0.0946137  -0.0996507
  0.10491195 -0.10941425  0.1246863  -0.14829705  0.23928775 -0.1457128
  0.1279866  -0.1125854 ]
[-0.117028    0.11116528 -0.1029088   0.09788144 -0.09542192  0.0941592
 -0.09258608  0.09113904 -0.09057952  0.09425872 -0.09452544  0.09891984
 -0.10331584  0.1048496  -0.11373456  0.12858496 -0.1457128   0.24347136
 -0.15046592  0.12788048]
[ 0.130441   -0.11514416  0.1109486  -0.10382568  0.09931924 -0.0950224
  0.09198176 -0.08970288  0.09369644 -0.09485884  0.09479368 -0.09691048
  0.10019748 -0.1045262   0.10972632 -0.11540012  0.1279866  -0.15046592
  0.24146224 -0.14919856]
[-0.147679    0.12498304 -0.1156634   0.10919992 -0.10338156  0.1030856
 -0.09523744  0.09244672 -0.09452836  0.09677396 -0.09289192  0.09393112
 -0.09648412  0.0993778  -0.10258808  0.10761028 -0.1125854   0.12788048
 -0.14919856  0.24287664]
