0.3843
0.3946
0.3914
0.3925
0.3915
0.3875
0.3896
0.3874
0.3944
0.3853
0.3918
0.3864
0.3997
0.3889
0.3922
0.3963
0.3854
0.3886
0.3948
0.3877
