0.23804246814973773 -0.13199772449199765 0.10666766050400107 -0.09033544742224897 0.08198285646900662 -0.07510983636000132 0.0716110381347613 -0.06864893395050048 0.06823707060975041 -0.06853366018224917 0.07125238139150546 -0.07466057074100152 0.08152328458499852 -0.08992226732450091 0.10668362456199712 -0.13192455693826674
0.0 0.23829622214401405 -0.13210091692800785 0.1069754282120087 -0.09075330580800321 0.0820457355200057 -0.07536378601199542 0.0714881990160063 -0.0689201952119939 0.06881048853199981 -0.06916435032800754 0.07143475691200697 -0.07477434872000506 0.08161337178400187 -0.0901001883840036 0.10676805592400569
0.0 0.0 0.23820777753600167 -0.13273801114401648 0.10786576809600941 -0.09105012224000154 0.08264899474400708 -0.07528435499200942 0.07171356514400652 -0.06935257098400141 0.06905354833600137 -0.06906884054399003 0.0715263406400056 -0.07487183460799153 0.08160256380799938 -0.09006014128800333
0.0 0.0 0.0 0.23840189466975148 -0.1329408552590086 0.10764470395999645 -0.0909664837572444 0.08199540290550383 -0.07521936848225148 0.07211019902974637 -0.06977158965650555 0.06901491305100625 -0.06923233693500687 0.07187965861950868 -0.0752747519819995 0.08174583174574354
0.0 0.0 0.0 0.0 0.23840889375600458 -0.13230851264000304 0.10721978860900763 -0.090262798062006 0.08166990550900038 -0.07496400149900512 0.07177971314600616 -0.06905732428400374 0.06849148254000685 -0.06893057003800551 0.07145806248799691 -0.07501839764299814
0.0 0.0 0.0 0.0 0.0 0.23817996159999533 -0.1321908779600109 0.10658216728000068 -0.08980381396000543 0.08128744955999488 -0.07504144424000198 0.0716948249600013 -0.06884721759999389 0.06872179672000468 -0.06900047472000773 0.07159749292000636
0.0 0.0 0.0 0.0 0.0 0.0 0.23825366721976016 -0.13201250898051087 0.10645324819475656 -0.08972972211724717 0.08160391888150587 -0.07504023120100513 0.07146581968500741 -0.06880166879450203 0.0686295102820043 -0.068827480233252
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23807514159901405 -0.1320009690305073 0.10647291738549756 -0.090024025717006 0.08125183751801185 -0.07456854583000204 0.07126918085100012 -0.06857372887600921 0.0681753878735045
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23824282666975677 -0.13200168284224845 0.10612795303150598 -0.08966213530100138 0.08121432818498993 -0.07468408624449775 0.07099952648199485 -0.06833189655825178
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23807219298976118 -0.1315637514964968 0.10631912841100849 -0.08976327853499959 0.08135146813949577 -0.0744004595019976 0.07089217546575759
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23804979351101957 -0.1321191999940101 0.10665121389000458 -0.08995588763300878 0.08120104870799441 -0.0744506780004992
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2383182812759989 -0.13222914605999092 0.1064994233820066 -0.08974500143200903 0.08127110522700508
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23793737110001367 -0.13168697066999965 0.10617978492000557 -0.08974424949499271
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.2382604941990004 -0.1320412849240067 0.10646468205149959
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23797117502401266 -0.13190506721399442
0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.23826536939775692
